Country Code,year,edu_spend_by_gdp
LAO,1986,
LBN,1986,
LBR,1986,
LBY,1986,
LCA,1986,4.154679775
LCN,1986,
LDC,1986,
LIC,1986,
LIE,1986,
LKA,1986,2.805419922
LMC,1986,
LMY,1986,
LSO,1986,
LTE,1986,
LTU,1986,
LUX,1986,3.789819956
LVA,1986,
MAC,1986,
MAF,1986,
MAR,1986,5.259280205
MCO,1986,
MDA,1986,
MDG,1986,
MDV,1986,
MEA,1986,5.330060005
MEX,1986,
MHL,1986,
MIC,1986,
MKD,1986,
MLI,1986,2.435369968
MLT,1986,3.105720043
MMR,1986,
MNA,1986,
MNE,1986,
MNG,1986,
MNP,1986,
MOZ,1986,
MRT,1986,
MUS,1986,3.437289953
MWI,1986,2.1979599
MYS,1986,7.243360043
NAC,1986,6.020589828
NAM,1986,
NCL,1986,
NER,1986,
NGA,1986,
NIC,1986,
NLD,1986,5.553369999
NOR,1986,5.539840221
NPL,1986,
NRU,1986,
NZL,1986,3.430310011
OED,1986,4.751039982
OMN,1986,3.79282999
OSS,1986,3.437289953
PAK,1986,2.678129911
PAN,1986,3.34574008
PER,1986,
PHL,1986,1.517019987
PLW,1986,
PNG,1986,
POL,1986,
PRE,1986,
PRI,1986,
PRK,1986,
PRT,1986,3.049249887
PRY,1986,
PSE,1986,
PSS,1986,
PST,1986,4.751039982
PYF,1986,
QAT,1986,
ROU,1986,
RUS,1986,
RWA,1986,
SAS,1986,2.074454963
SAU,1986,6.255350113
SDN,1986,
SEN,1986,
SGP,1986,
SLB,1986,
SLE,1986,
SLV,1986,
SMR,1986,
SOM,1986,
SRB,1986,
SSA,1986,
SSD,1986,
SSF,1986,
SST,1986,
STP,1986,
SUR,1986,
SVK,1986,
SVN,1986,
SWE,1986,
SWZ,1986,
SXM,1986,
SYC,1986,9.129570007
SYR,1986,5.622940063
TCA,1986,
TCD,1986,
TEA,1986,
TEC,1986,
TGO,1986,
THA,1986,3.407979965
TJK,1986,
TKM,1986,
TLA,1986,
TLS,1986,
TMN,1986,
TON,1986,
TSA,1986,2.074454963
TSS,1986,
TTO,1986,
TUN,1986,5.879489899
TUR,1986,1.509570003
TUV,1986,
TZA,1986,
UGA,1986,
UKR,1986,
UMC,1986,
URY,1986,3.102829933
USA,1986,
UZB,1986,
VCT,1986,4.42911005
VEN,1986,
VGB,1986,
VIR,1986,
VNM,1986,
VUT,1986,
WLD,1986,
WSM,1986,
XKX,1986,
YEM,1986,
ZAF,1986,
ZMB,1986,3.338989973
ZWE,1986,
ABW,1987,
AFE,1987,
AFG,1987,
AFW,1987,
AGO,1987,5.058509827
ALB,1987,
AND,1987,
ARB,1987,
ARE,1987,
ARG,1987,1.282299995
ARM,1987,
ASM,1987,
ATG,1987,
AUS,1987,5.057590008
AUT,1987,5.397250175
AZE,1987,
BDI,1987,
BEL,1987,4.577129841
BEN,1987,
BFA,1987,
BGD,1987,1.513640046
BGR,1987,
BHR,1987,
BHS,1987,
BIH,1987,
BLR,1987,
BLZ,1987,
BMU,1987,
BOL,1987,
BRA,1987,
BRB,1987,
BRN,1987,2.653510094
BTN,1987,
BWA,1987,6.117730141
CAF,1987,2.548049927
CAN,1987,6.298279762
CEB,1987,
CHE,1987,4.166359901
CHI,1987,
CHL,1987,2.82329011
CHN,1987,1.804250002
CIV,1987,
CMR,1987,2.93091011
COD,1987,0.861199975
COG,1987,
COL,1987,
COM,1987,
CPV,1987,
CRI,1987,
CSS,1987,
CUB,1987,
CUW,1987,
CYM,1987,
CYP,1987,3.448709965
CZE,1987,
DEU,1987,
DJI,1987,
DMA,1987,
DNK,1987,6.090939999
DOM,1987,
DZA,1987,
EAP,1987,
EAR,1987,
EAS,1987,
ECA,1987,
ECS,1987,
ECU,1987,
EGY,1987,
EMU,1987,4.662630081
ERI,1987,
ESP,1987,3.130409956
EST,1987,
ETH,1987,
EUU,1987,
FCS,1987,
FIN,1987,5.20250988
FJI,1987,
FRA,1987,4.662630081
FRO,1987,
FSM,1987,
GAB,1987,
GBR,1987,4.371809959
GEO,1987,
GHA,1987,3.306699991
GIB,1987,
GIN,1987,
GMB,1987,
GNB,1987,
GNQ,1987,
GRC,1987,1.860080004
GRD,1987,
GRL,1987,
GTM,1987,
GUM,1987,
GUY,1987,
HIC,1987,
HKG,1987,
HND,1987,
HPC,1987,
HRV,1987,
HTI,1987,
HUN,1987,4.645939827
IBD,1987,
IBT,1987,
IDA,1987,
IDB,1987,
IDN,1987,
IDX,1987,
IMN,1987,
IND,1987,
INX,1987,
IRL,1987,5.528820038
IRN,1987,4.140920162
IRQ,1987,
ISL,1987,
ISR,1987,5.265120029
ITA,1987,
JAM,1987,
JOR,1987,3.29666996
JPN,1987,5.487939835
KAZ,1987,
KEN,1987,
KGZ,1987,
KHM,1987,
KIR,1987,
KNA,1987,2.641129971
KOR,1987,3.374239922
KWT,1987,
LAC,1987,
LAO,1987,
LBN,1987,
LBR,1987,
LBY,1987,
LCA,1987,
LCN,1987,
LDC,1987,
LIC,1987,
LIE,1987,
LKA,1987,2.644330025
LMC,1987,
LMY,1987,
LSO,1987,
LTE,1987,
LTU,1987,
LUX,1987,4.08302021
LVA,1987,
MAC,1987,
MAF,1987,
MAR,1987,5.162139893
MCO,1987,
MDA,1987,
MDG,1987,
MDV,1987,
MEA,1987,
MEX,1987,
MHL,1987,
MIC,1987,
MKD,1987,
MLI,1987,
MLT,1987,3.16531992
MMR,1987,
MNA,1987,
MNE,1987,
MNG,1987,
MNP,1987,
MOZ,1987,
MRT,1987,
MUS,1987,3.016740084
MWI,1987,2.422250032
MYS,1987,6.326000214
NAC,1987,6.298279762
NAM,1987,
NCL,1987,
NER,1987,
NGA,1987,
NIC,1987,5.351749897
NLD,1987,5.889249802
NOR,1987,5.788080215
NPL,1987,
NRU,1987,
NZL,1987,3.917390108
OED,1987,4.662630081
OMN,1987,3.656260014
OSS,1987,3.016740084
PAK,1987,2.977459908
PAN,1987,3.870120049
PER,1987,
PHL,1987,
PLW,1987,
PNG,1987,
POL,1987,
PRE,1987,
PRI,1987,
PRK,1987,
PRT,1987,3.157979965
PRY,1987,
PSE,1987,
PSS,1987,
PST,1987,4.654284954
PYF,1987,
QAT,1987,
ROU,1987,
RUS,1987,
RWA,1987,3.505779982
SAS,1987,2.078985035
SAU,1987,
SDN,1987,
SEN,1987,
SGP,1987,
SLB,1987,
SLE,1987,
SLV,1987,
SMR,1987,
SOM,1987,
SRB,1987,
SSA,1987,
SSD,1987,
SSF,1987,
SST,1987,
STP,1987,
SUR,1987,
SVK,1987,
SVN,1987,
SWE,1987,
SWZ,1987,5.802199841
SXM,1987,
SYC,1987,
SYR,1987,4.561840057
TCA,1987,
TCD,1987,
TEA,1987,
TEC,1987,
TGO,1987,3.340630054
THA,1987,3.115819931
TJK,1987,
TKM,1987,
TLA,1987,
TLS,1987,
TMN,1987,
TON,1987,
TSA,1987,2.078985035
TSS,1987,
TTO,1987,
TUN,1987,
TUR,1987,
TUV,1987,
TZA,1987,
UGA,1987,
UKR,1987,
UMC,1987,
URY,1987,
USA,1987,
UZB,1987,
VCT,1987,
VEN,1987,3.927510023
VGB,1987,
VIR,1987,
VNM,1987,
VUT,1987,
WLD,1987,
WSM,1987,
XKX,1987,
YEM,1987,
ZAF,1987,4.753670216
ZMB,1987,2.662260056
ZWE,1987,11.64476013
ABW,1988,
AFE,1988,
AFG,1988,
AFW,1988,
AGO,1988,
ALB,1988,
AND,1988,
ARB,1988,
ARE,1988,
ARG,1988,
ARM,1988,
ASM,1988,
ATG,1988,
AUS,1988,4.907010078
AUT,1988,5.211140156
AZE,1988,
BDI,1988,
BEL,1988,4.300720215
BEN,1988,
BFA,1988,1.426079988
BGD,1988,
BGR,1988,
BHR,1988,
BHS,1988,
BIH,1988,
BLR,1988,
BLZ,1988,
BMU,1988,
BOL,1988,
BRA,1988,
BRB,1988,
BRN,1988,3.209170103
BTN,1988,
BWA,1988,6.151110172
CAF,1988,
CAN,1988,6.150229931
CEB,1988,
CHE,1988,4.230810165
CHI,1988,
CHL,1988,
CHN,1988,1.764179945
CIV,1988,
CMR,1988,2.714730024
COD,1988,0.814840019
COG,1988,
COL,1988,
COM,1988,
CPV,1988,
CRI,1988,4.013229847
CSS,1988,
CUB,1988,
CUW,1988,
CYM,1988,
CYP,1988,3.375469923
CZE,1988,
DEU,1988,
DJI,1988,
DMA,1988,
DNK,1988,6.336030006
DOM,1988,
DZA,1988,
EAP,1988,
EAR,1988,
EAS,1988,
ECA,1988,
ECS,1988,
ECU,1988,
EGY,1988,4.525219917
EMU,1988,4.581495047
ERI,1988,
ESP,1988,3.330679893
EST,1988,
ETH,1988,
EUU,1988,4.581495047
FCS,1988,
FIN,1988,5.067880154
FJI,1988,
FRA,1988,4.580780029
FRO,1988,
FSM,1988,
GAB,1988,
GBR,1988,4.26831007
GEO,1988,
GHA,1988,3.187419891
GIB,1988,
GIN,1988,
GMB,1988,
GNB,1988,
GNQ,1988,
GRC,1988,1.895300031
GRD,1988,
GRL,1988,
GTM,1988,
GUM,1988,
GUY,1988,
HIC,1988,4.461610079
HKG,1988,
HND,1988,
HPC,1988,
HRV,1988,
HTI,1988,
HUN,1988,4.497360229
IBD,1988,
IBT,1988,
IDA,1988,
IDB,1988,
IDN,1988,
IDX,1988,
IMN,1988,
IND,1988,
INX,1988,
IRL,1988,5.016160011
IRN,1988,3.681299925
IRQ,1988,
ISL,1988,
ISR,1988,4.298349857
ITA,1988,4.582210064
JAM,1988,3.940860033
JOR,1988,4.047500134
JPN,1988,5.452839851
KAZ,1988,
KEN,1988,6.600550175
KGZ,1988,
KHM,1988,
KIR,1988,
KNA,1988,
KOR,1988,2.747370005
KWT,1988,
LAC,1988,
LAO,1988,
LBN,1988,
LBR,1988,
LBY,1988,
LCA,1988,
LCN,1988,
LDC,1988,
LIC,1988,
LIE,1988,
LKA,1988,2.826359987
LMC,1988,
LMY,1988,
LSO,1988,7.216639996
LTE,1988,
LTU,1988,
LUX,1988,4.014319897
LVA,1988,
MAC,1988,
MAF,1988,
MAR,1988,4.577819824
MCO,1988,0.88102001
MDA,1988,
MDG,1988,
MDV,1988,
MEA,1988,
MEX,1988,
MHL,1988,
MIC,1988,
MKD,1988,
MLI,1988,
MLT,1988,3.338239908
MMR,1988,
MNA,1988,
MNE,1988,
MNG,1988,
MNP,1988,
MOZ,1988,
MRT,1988,
MUS,1988,3.089849949
MWI,1988,2.179250002
MYS,1988,
NAC,1988,6.150229931
NAM,1988,
NCL,1988,
NER,1988,
NGA,1988,
NIC,1988,
NLD,1988,5.463419914
NOR,1988,5.865970135
NPL,1988,
NRU,1988,
NZL,1988,4.425859928
OED,1988,4.539070129
OMN,1988,3.389889956
OSS,1988,3.089849949
PAK,1988,
PAN,1988,
PER,1988,
PHL,1988,
PLW,1988,
PNG,1988,
POL,1988,
PRE,1988,
PRI,1988,
PRK,1988,
PRT,1988,3.387530088
PRY,1988,
PSE,1988,
PSS,1988,
PST,1988,4.539070129
PYF,1988,
QAT,1988,
ROU,1988,
RUS,1988,
RWA,1988,3.335340023
SAS,1988,
SAU,1988,
SDN,1988,
SEN,1988,
SGP,1988,3.652070045
SLB,1988,
SLE,1988,
SLV,1988,
SMR,1988,
SOM,1988,
SRB,1988,
SSA,1988,
SSD,1988,
SSF,1988,
SST,1988,
STP,1988,
SUR,1988,
SVK,1988,
SVN,1988,
SWE,1988,
SWZ,1988,5.511559963
SXM,1988,
SYC,1988,7.793340206
SYR,1988,3.615859985
TCA,1988,
TCD,1988,
TEA,1988,
TEC,1988,
TGO,1988,
THA,1988,2.753420115
TJK,1988,
TKM,1988,
TLA,1988,
TLS,1988,
TMN,1988,
TON,1988,
TSA,1988,
TSS,1988,
TTO,1988,
TUN,1988,
TUR,1988,
TUV,1988,
TZA,1988,
UGA,1988,5.103650093
UKR,1988,
UMC,1988,
URY,1988,
USA,1988,
UZB,1988,
VCT,1988,
VEN,1988,3.629410028
VGB,1988,
VIR,1988,
VNM,1988,
VUT,1988,
WLD,1988,
WSM,1988,
XKX,1988,
YEM,1988,
ZAF,1988,4.854239941
ZMB,1988,
ZWE,1988,12.33728981
ABW,1989,
AFE,1989,
AFG,1989,
AFW,1989,
AGO,1989,
ALB,1989,
AND,1989,
ARB,1989,
ARE,1989,
ARG,1989,1.046120048
ARM,1989,
ASM,1989,
ATG,1989,
AUS,1989,4.739019871
AUT,1989,5.037909985
AZE,1989,
BDI,1989,
BEL,1989,
BEN,1989,
BFA,1989,
BGD,1989,
BGR,1989,
BHR,1989,
BHS,1989,
BIH,1989,
BLR,1989,
BLZ,1989,
BMU,1989,
BOL,1989,
BRA,1989,
BRB,1989,
BRN,1989,2.809700012
BTN,1989,
BWA,1989,
CAF,1989,
CAN,1989,6.074069977
CEB,1989,
CHE,1989,4.143159866
CHI,1989,
CHL,1989,
CHN,1989,
CIV,1989,
CMR,1989,2.648960114
COD,1989,
COG,1989,
COL,1989,2.705250025
COM,1989,
CPV,1989,
CRI,1989,4.077849865
CSS,1989,4.19987011
CUB,1989,
CUW,1989,
CYM,1989,
CYP,1989,3.376270056
CZE,1989,
DEU,1989,
DJI,1989,
DMA,1989,4.28990984
DNK,1989,5.843190193
DOM,1989,
DZA,1989,
EAP,1989,
EAR,1989,
EAS,1989,
ECA,1989,
ECS,1989,
ECU,1989,
EGY,1989,4.600059986
EMU,1989,
ERI,1989,
ESP,1989,3.554320097
EST,1989,
ETH,1989,
EUU,1989,
FCS,1989,
FIN,1989,5.073490143
FJI,1989,4.831099987
FRA,1989,4.493519783
FRO,1989,
FSM,1989,
GAB,1989,
GBR,1989,4.125110149
GEO,1989,
GHA,1989,
GIB,1989,
GIN,1989,
GMB,1989,2.974090099
GNB,1989,
GNQ,1989,
GRC,1989,2.043889999
GRD,1989,
GRL,1989,
GTM,1989,
GUM,1989,
GUY,1989,
HIC,1989,
HKG,1989,
HND,1989,
HPC,1989,
HRV,1989,
HTI,1989,
HUN,1989,5.063439846
IBD,1989,
IBT,1989,
IDA,1989,
IDB,1989,
IDN,1989,0.871410012
IDX,1989,
IMN,1989,
IND,1989,
INX,1989,
IRL,1989,4.713019848
IRN,1989,3.997210026
IRQ,1989,3.551500082
ISL,1989,
ISR,1989,5.440480232
ITA,1989,
JAM,1989,5.183979988
JOR,1989,5.643539906
JPN,1989,5.274350166
KAZ,1989,
KEN,1989,6.035719872
KGZ,1989,
KHM,1989,
KIR,1989,
KNA,1989,2.1979599
KOR,1989,3.062629938
KWT,1989,
LAC,1989,
LAO,1989,
LBN,1989,
LBR,1989,
LBY,1989,
LCA,1989,
LCN,1989,
LDC,1989,
LIC,1989,
LIE,1989,
LKA,1989,2.755160093
LMC,1989,
LMY,1989,
LSO,1989,6.202280045
LTE,1989,
LTU,1989,
LUX,1989,3.872380018
LVA,1989,
MAC,1989,
MAF,1989,
MAR,1989,4.757329941
MCO,1989,0.957539976
MDA,1989,
MDG,1989,
MDV,1989,
MEA,1989,4.03414011
MEX,1989,2.282010078
MHL,1989,
MIC,1989,
MKD,1989,
MLI,1989,
MLT,1989,3.58874011
MMR,1989,
MNA,1989,4.03414011
MNE,1989,
MNG,1989,
MNP,1989,
MOZ,1989,
MRT,1989,
MUS,1989,3.468960047
MWI,1989,2.182620049
MYS,1989,
NAC,1989,6.074069977
NAM,1989,
NCL,1989,
NER,1989,
NGA,1989,
NIC,1989,
NLD,1989,
NOR,1989,6.299849987
NPL,1989,
NRU,1989,
NZL,1989,4.818240166
OED,1989,4.713019848
OMN,1989,2.978240013
OSS,1989,3.468960047
PAK,1989,2.363820076
PAN,1989,
PER,1989,
PHL,1989,
PLW,1989,
PNG,1989,
POL,1989,
PRE,1989,
PRI,1989,
PRK,1989,
PRT,1989,3.475239992
PRY,1989,
PSE,1989,
PSS,1989,
PST,1989,
PYF,1989,
QAT,1989,
ROU,1989,
RUS,1989,
RWA,1989,3.746629953
SAS,1989,
SAU,1989,
SDN,1989,
SEN,1989,
SGP,1989,
SLB,1989,
SLE,1989,
SLV,1989,
SMR,1989,
SOM,1989,
SRB,1989,
SSA,1989,
SSD,1989,
SSF,1989,
SST,1989,3.834415078
STP,1989,
SUR,1989,
SVK,1989,
SVN,1989,
SWE,1989,
SWZ,1989,5.661290169
SXM,1989,
SYC,1989,7.73472023
SYR,1989,4.03414011
TCA,1989,
TCD,1989,
TEA,1989,
TEC,1989,
TGO,1989,
THA,1989,2.502429962
TJK,1989,
TKM,1989,
TLA,1989,
TLS,1989,
TMN,1989,4.03414011
TON,1989,
TSA,1989,
TSS,1989,
TTO,1989,4.19987011
TUN,1989,
TUR,1989,
TUV,1989,
TZA,1989,1.548910022
UGA,1989,
UKR,1989,
UMC,1989,
URY,1989,
USA,1989,
UZB,1989,
VCT,1989,4.468689919
VEN,1989,
VGB,1989,
VIR,1989,
VNM,1989,
VUT,1989,
WLD,1989,
WSM,1989,
XKX,1989,
YEM,1989,
ZAF,1989,4.441850185
ZMB,1989,
ZWE,1989,12.28423023
ABW,1990,
AFE,1990,
AFG,1990,
AFW,1990,
AGO,1990,
ALB,1990,
AND,1990,
ARB,1990,
ARE,1990,
ARG,1990,1.067379951
ARM,1990,
ASM,1990,
ATG,1990,
AUS,1990,4.666830063
AUT,1990,4.976749897
AZE,1990,
BDI,1990,3.359329939
BEL,1990,
BEN,1990,
BFA,1990,
BGD,1990,1.519119978
BGR,1990,4.454060078
BHR,1990,
BHS,1990,
BIH,1990,
BLR,1990,
BLZ,1990,
BMU,1990,3.136199951
BOL,1990,
BRA,1990,
BRB,1990,
BRN,1990,2.308160067
BTN,1990,
BWA,1990,5.739630222
CAF,1990,2.244199991
CAN,1990,5.969220161
CEB,1990,
CHE,1990,4.391940117
CHI,1990,
CHL,1990,2.250159979
CHN,1990,
CIV,1990,
CMR,1990,3.287100077
COD,1990,
COG,1990,
COL,1990,
COM,1990,
CPV,1990,
CRI,1990,
CSS,1990,3.654129982
CUB,1990,
CUW,1990,
CYM,1990,
CYP,1990,3.339240074
CZE,1990,
DEU,1990,
DJI,1990,
DMA,1990,
DNK,1990,
DOM,1990,
DZA,1990,
EAP,1990,
EAR,1990,
EAS,1990,
ECA,1990,
ECS,1990,
ECU,1990,
EGY,1990,
EMU,1990,4.5553298
ERI,1990,
ESP,1990,3.636189938
EST,1990,
ETH,1990,
EUU,1990,4.577944994
FCS,1990,
FIN,1990,5.338600159
FJI,1990,
FRA,1990,4.5553298
FRO,1990,
FSM,1990,
GAB,1990,
GBR,1990,4.055520058
GEO,1990,
GHA,1990,
GIB,1990,
GIN,1990,
GMB,1990,2.825839996
GNB,1990,
GNQ,1990,
GRC,1990,2.074939966
GRD,1990,
GRL,1990,
GTM,1990,
GUM,1990,
GUY,1990,
HIC,1990,
HKG,1990,2.466089964
HND,1990,
HPC,1990,
HRV,1990,
HTI,1990,
HUN,1990,5.431900024
IBD,1990,
IBT,1990,
IDA,1990,
IDB,1990,
IDN,1990,
IDX,1990,
IMN,1990,
IND,1990,
INX,1990,
IRL,1990,4.600560188
IRN,1990,3.773910046
IRQ,1990,
ISL,1990,4.258629799
ISR,1990,5.169320107
ITA,1990,
JAM,1990,4.779160023
JOR,1990,
JPN,1990,
KAZ,1990,
KEN,1990,
KGZ,1990,
KHM,1990,
KIR,1990,
KNA,1990,
KOR,1990,3.03873992
KWT,1990,
LAC,1990,
LAO,1990,
LBN,1990,
LBR,1990,
LBY,1990,
LCA,1990,
LCN,1990,
LDC,1990,
LIC,1990,
LIE,1990,
LKA,1990,2.410929918
LMC,1990,
LMY,1990,
LSO,1990,
LTE,1990,
LTU,1990,
LUX,1990,
LVA,1990,3.577790022
MAC,1990,
MAF,1990,
MAR,1990,4.510489941
MCO,1990,
MDA,1990,
MDG,1990,
MDV,1990,
MEA,1990,
MEX,1990,2.324980021
MHL,1990,
MIC,1990,
MKD,1990,
MLI,1990,
MLT,1990,3.831419945
MMR,1990,
MNA,1990,
MNE,1990,
MNG,1990,
MNP,1990,
MOZ,1990,
MRT,1990,
MUS,1990,3.128220081
MWI,1990,2.247349977
MYS,1990,
NAC,1990,5.969220161
NAM,1990,
NCL,1990,
NER,1990,2.074369907
NGA,1990,
NIC,1990,
NLD,1990,5.221099854
NOR,1990,6.310369968
NPL,1990,
NRU,1990,
NZL,1990,
OED,1990,4.577944994
OMN,1990,2.492280006
OSS,1990,3.128220081
PAK,1990,2.51680994
PAN,1990,
PER,1990,
PHL,1990,
PLW,1990,
PNG,1990,
POL,1990,
PRE,1990,
PRI,1990,
PRK,1990,
PRT,1990,3.56972003
PRY,1990,1.040709972
PSE,1990,
PSS,1990,
PST,1990,4.5553298
PYF,1990,
QAT,1990,
ROU,1990,
RUS,1990,
RWA,1990,
SAS,1990,1.965024948
SAU,1990,
SDN,1990,
SEN,1990,
SGP,1990,
SLB,1990,
SLE,1990,
SLV,1990,
SMR,1990,
SOM,1990,
SRB,1990,
SSA,1990,
SSD,1990,
SSF,1990,
SST,1990,3.391175032
STP,1990,
SUR,1990,
SVK,1990,
SVN,1990,
SWE,1990,5.21969986
SWZ,1990,5.484570026
SXM,1990,
SYC,1990,
SYR,1990,
TCA,1990,
TCD,1990,
TEA,1990,
TEC,1990,
TGO,1990,
THA,1990,
TJK,1990,
TKM,1990,
TLA,1990,
TLS,1990,
TMN,1990,
TON,1990,
TSA,1990,1.965024948
TSS,1990,
TTO,1990,3.654129982
TUN,1990,5.790860176
TUR,1990,
TUV,1990,6.985690117
TZA,1990,1.472329974
UGA,1990,
UKR,1990,
UMC,1990,
URY,1990,
USA,1990,
UZB,1990,
VCT,1990,
VEN,1990,2.44671011
VGB,1990,
VIR,1990,
VNM,1990,
VUT,1990,
WLD,1990,
WSM,1990,
XKX,1990,
YEM,1990,
ZAF,1990,4.697679996
ZMB,1990,
ZWE,1990,12.45425987
ABW,1991,
AFE,1991,
AFG,1991,
AFW,1991,
AGO,1991,
ALB,1991,
AND,1991,
ARB,1991,
ARE,1991,
ARG,1991,
ARM,1991,
ASM,1991,
ATG,1991,
AUS,1991,4.784739971
AUT,1991,5.123280048
AZE,1991,
BDI,1991,3.493659973
BEL,1991,
BEN,1991,
BFA,1991,
BGD,1991,1.425660014
BGR,1991,5.429619789
BHR,1991,
BHS,1991,
BIH,1991,
BLR,1991,
BLZ,1991,
BMU,1991,3.150650024
BOL,1991,
BRA,1991,
BRB,1991,6.638700008
BRN,1991,2.161129951
BTN,1991,
BWA,1991,
CAF,1991,2.276309967
CAN,1991,6.859519958
CEB,1991,
CHE,1991,4.545070171
CHI,1991,
CHL,1991,
CHN,1991,
CIV,1991,
CMR,1991,3.220230103
COD,1991,
COG,1991,
COL,1991,
COM,1991,
CPV,1991,
CRI,1991,
CSS,1991,
CUB,1991,7.14496994
CUW,1991,
CYM,1991,
CYP,1991,3.5753901
CZE,1991,
DEU,1991,
DJI,1991,
DMA,1991,
DNK,1991,5.598539829
DOM,1991,
DZA,1991,
EAP,1991,
EAR,1991,
EAS,1991,
ECA,1991,
ECS,1991,
ECU,1991,
EGY,1991,
EMU,1991,4.427794933
ERI,1991,
ESP,1991,3.745029926
EST,1991,
ETH,1991,
EUU,1991,4.880970001
FCS,1991,
FIN,1991,6.336460114
FJI,1991,
FRA,1991,4.880970001
FRO,1991,
FSM,1991,
GAB,1991,
GBR,1991,4.122479916
GEO,1991,
GHA,1991,
GIB,1991,
GIN,1991,1.382910013
GMB,1991,3.780610085
GNB,1991,
GNQ,1991,
GRC,1991,1.961619973
GRD,1991,
GRL,1991,
GTM,1991,
GUM,1991,
GUY,1991,
HIC,1991,4.784739971
HKG,1991,
HND,1991,
HPC,1991,
HRV,1991,
HTI,1991,1.073989987
HUN,1991,5.879399776
IBD,1991,
IBT,1991,
IDA,1991,
IDB,1991,
IDN,1991,
IDX,1991,
IMN,1991,
IND,1991,
INX,1991,
IRL,1991,4.782670021
IRN,1991,3.743530035
IRQ,1991,
ISL,1991,
ISR,1991,5.181330204
ITA,1991,
JAM,1991,4.383069992
JOR,1991,
JPN,1991,
KAZ,1991,
KEN,1991,6.570670128
KGZ,1991,
KHM,1991,
KIR,1991,
KNA,1991,1.998450041
KOR,1991,3.489249945
KWT,1991,
LAC,1991,
LAO,1991,
LBN,1991,
LBR,1991,
LBY,1991,
LCA,1991,
LCN,1991,
LDC,1991,
LIC,1991,
LIE,1991,
LKA,1991,2.915580034
LMC,1991,
LMY,1991,
LSO,1991,
LTE,1991,
LTU,1991,
LUX,1991,
LVA,1991,3.864150047
MAC,1991,
MAF,1991,
MAR,1991,4.303160191
MCO,1991,
MDA,1991,
MDG,1991,
MDV,1991,
MEA,1991,
MEX,1991,2.548000097
MHL,1991,
MIC,1991,
MKD,1991,
MLI,1991,
MLT,1991,3.920300007
MMR,1991,
MNA,1991,
MNE,1991,
MNG,1991,
MNP,1991,
MOZ,1991,
MRT,1991,
MUS,1991,3.463259935
MWI,1991,
MYS,1991,
NAC,1991,6.859519958
NAM,1991,
NCL,1991,
NER,1991,2.308330059
NGA,1991,
NIC,1991,
NLD,1991,5.154069901
NOR,1991,6.373219967
NPL,1991,
NRU,1991,
NZL,1991,
OED,1991,4.783704996
OMN,1991,2.623219967
OSS,1991,3.463259935
PAK,1991,2.566760063
PAN,1991,
PER,1991,
PHL,1991,
PLW,1991,
PNG,1991,
POL,1991,3.891449928
PRE,1991,
PRI,1991,
PRK,1991,
PRT,1991,4.07133007
PRY,1991,
PSE,1991,
PSS,1991,
PST,1991,5.123280048
PYF,1991,
QAT,1991,
ROU,1991,
RUS,1991,
RWA,1991,
SAS,1991,2.170620024
SAU,1991,5.779469967
SDN,1991,
SEN,1991,
SGP,1991,
SLB,1991,3.877190113
SLE,1991,
SLV,1991,
SMR,1991,
SOM,1991,
SRB,1991,
SSA,1991,
SSD,1991,
SSF,1991,
SST,1991,
STP,1991,
SUR,1991,
SVK,1991,
SVN,1991,4.072919846
SWE,1991,5.451650143
SWZ,1991,
SXM,1991,
SYC,1991,
SYR,1991,
TCA,1991,
TCD,1991,
TEA,1991,
TEC,1991,
TGO,1991,
THA,1991,3.08859992
TJK,1991,
TKM,1991,
TLA,1991,
TLS,1991,
TMN,1991,
TON,1991,
TSA,1991,2.170620024
TSS,1991,
TTO,1991,
TUN,1991,6.027470112
TUR,1991,
TUV,1991,
TZA,1991,
UGA,1991,
UKR,1991,
UMC,1991,
URY,1991,2.479079962
USA,1991,
UZB,1991,
VCT,1991,4.873770237
VEN,1991,
VGB,1991,
VIR,1991,
VNM,1991,
VUT,1991,
WLD,1991,
WSM,1991,
XKX,1991,
YEM,1991,
ZAF,1991,5.259610176
ZMB,1991,2.740570068
ZWE,1991,
ABW,1992,
AFE,1992,
AFG,1992,
AFW,1992,
AGO,1992,
ALB,1992,
AND,1992,
ARB,1992,
ARE,1992,
ARG,1992,
ARM,1992,
ASM,1992,
ATG,1992,
AUS,1992,4.682759762
AUT,1992,5.317810059
AZE,1992,6.057970047
BDI,1992,3.805850029
BEL,1992,
BEN,1992,
BFA,1992,
BGD,1992,1.631770015
BGR,1992,5.2604599
BHR,1992,
BHS,1992,
BIH,1992,
BLR,1992,
BLZ,1992,
BMU,1992,3.4760499
BOL,1992,
BRA,1992,
BRB,1992,
BRN,1992,2.477720022
BTN,1992,
BWA,1992,6.840610027
CAF,1992,
CAN,1992,6.746630192
CEB,1992,4.990854979
CHE,1992,
CHI,1992,
CHL,1992,
CHN,1992,1.65455997
CIV,1992,6.781139851
CMR,1992,2.750999928
COD,1992,
COG,1992,
COL,1992,
COM,1992,
CPV,1992,
CRI,1992,
CSS,1992,
CUB,1992,
CUW,1992,
CYM,1992,
CYP,1992,3.780299902
CZE,1992,3.725430012
DEU,1992,
DJI,1992,
DMA,1992,
DNK,1992,
DOM,1992,
DZA,1992,
EAP,1992,
